id;satellite;sensor;mode;acquisition start;acquisition stop;orbit;orbit direction;polarisation mode;elevation angle;incidence angle;number of frames;interferometric stack id;Geo Bas Perp;Geo Bas Parallel;cloud percent;off nadir angle;sun elevation angle;area square kilometers;AoI coverage;footprint
1257747;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2019-12-02 at 16:45:12 UTC;2019-12-02 at 16:45:29 UTC;67554;DESCENDING;HH;N/A;0.0339355;3;N/A;N/A;N/A;N/A;N/A;N/A;4622.0;4185641085430660%;POLYGON((17.310631 41.171963,17.07169 40.178596,17.54677 40.112141,17.79281 41.105522,17.310631 41.171963))
1259016;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2019-12-05 at 04:15:11 UTC;2019-12-05 at 04:15:19 UTC;67591;ASCENDING;HH;N/A;0.029318;1;N/A;N/A;N/A;N/A;N/A;N/A;2062.4;0.13386535015646703%;POLYGON((20.137381 39.477367,20.027843 39.926933,19.561211 39.858597,19.675739 39.409382,20.137381 39.477367))
1265335;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2019-12-16 at 04:21:20 UTC;2019-12-16 at 04:21:44 UTC;67754;ASCENDING;HH;N/A;0.0266005;4;N/A;N/A;N/A;N/A;N/A;N/A;6812.4;5880490738261720%;POLYGON((18.185579 39.604324,17.805849 41.079124,17.33016 41.008846,17.720051 39.534321,18.185579 39.604324))
1266369;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2019-12-18 at 16:45:14 UTC;2019-12-18 at 16:45:30 UTC;67791;DESCENDING;HH;N/A;0.033933500000000005;3;N/A;N/A;N/A;N/A;N/A;N/A;4624.5;4155306356148730%;POLYGON((17.2992 41.174686,17.060129 40.180786,17.535191 40.114166,17.781361 41.108074,17.2992 41.174686))
1266886;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2019-12-21 at 04:15:40 UTC;2019-12-21 at 04:15:47 UTC;67828;ASCENDING;HH;N/A;0.029322;1;N/A;N/A;N/A;N/A;N/A;N/A;2065.8;0.8571557495780843%;POLYGON((19.720514 41.152428,19.602667 41.600574,19.125441 41.532284,19.243299 41.083691,19.720514 41.152428))
1268049;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2019-12-27 at 04:27:02 UTC;2019-12-27 at 04:28:07 UTC;67917;ASCENDING;HH;N/A;0.0266255;11;N/A;N/A;N/A;N/A;N/A;N/A;18221.0;3273313185715880%;POLYGON((17.007139 38.224171,15.993909 42.167473,15.51021 42.097061,16.55044 38.154476,17.007139 38.224171))
1268258;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2019-12-29 at 16:51:03 UTC;2019-12-29 at 16:51:47 UTC;67954;DESCENDING;HH;N/A;0.033923499999999995;8;N/A;N/A;N/A;N/A;N/A;N/A;12392.1;36543960691101700%;POLYGON((16.002951 42.11282,15.36127 39.449783,15.83134 39.383198,16.492109 42.046097,16.002951 42.11282))
1269398;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-01-03 at 16:45:14 UTC;2020-01-03 at 16:45:30 UTC;68028;DESCENDING;HH;N/A;0.0339355;3;N/A;N/A;N/A;N/A;N/A;N/A;4457.9;4096366075738230%;POLYGON((17.29097 41.168205,17.06049 40.210052,17.535749 40.143448,17.773069 41.101551,17.29097 41.168205))
1269756;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2020-01-06 at 04:15:40 UTC;2020-01-06 at 04:15:47 UTC;68065;ASCENDING;HH;N/A;0.0293215;1;N/A;N/A;N/A;N/A;N/A;N/A;1889.4;0.78575957250166%;POLYGON((19.710163 41.176895,19.601215 41.586231,19.1241 41.518021,19.231791 41.10815,19.710163 41.176895))
1273045;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-01-17 at 04:21:19 UTC;2020-01-17 at 04:21:43 UTC;68228;ASCENDING;HH;N/A;0.026595;4;N/A;N/A;N/A;N/A;N/A;N/A;6803.1;5845372551695170%;POLYGON((18.17556 39.60918,17.79623 41.081924,17.320459 41.011887,17.709949 39.53936,18.17556 39.60918))
1275943;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-01-24 at 16:39:00 UTC;2020-01-24 at 16:39:07 UTC;68339;DESCENDING;HH;N/A;0.0321975;1;N/A;N/A;N/A;N/A;N/A;N/A;1835.3;0.8381301742553622%;POLYGON((19.19902 41.587158,19.10013 41.188286,19.576324 41.121147,19.678347 41.51997,19.19902 41.587158))
1277741;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-01-28 at 04:26:59 UTC;2020-01-28 at 04:28:04 UTC;68391;ASCENDING;HH;N/A;0.02662;11;N/A;N/A;N/A;N/A;N/A;N/A;18221.6;33066193430580000%;POLYGON((17.00633 38.22995,15.99256 42.173347,15.50878 42.103046,16.549561 38.160419,17.00633 38.22995))
1278534;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-01-30 at 16:51:00 UTC;2020-01-30 at 16:51:44 UTC;68428;DESCENDING;HH;N/A;0.0339215;8;N/A;N/A;N/A;N/A;N/A;N/A;12382.8;36620563516315100%;POLYGON((16.008221 42.110477,15.366889 39.449482,15.83691 39.382702,16.49733 42.04361,16.008221 42.110477))
1279374;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-02-02 at 04:21:17 UTC;2020-02-02 at 04:21:41 UTC;68465;ASCENDING;HH;N/A;0.027205;4;N/A;N/A;N/A;N/A;N/A;N/A;6886.9;6530092178918150%;POLYGON((18.269911 39.623825,17.89394 41.091667,17.410419 41.020866,17.796659 39.553352,18.269911 39.623825))
1280633;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-02-04 at 16:45:10 UTC;2020-02-04 at 16:45:26 UTC;68502;DESCENDING;HH;N/A;0.033935;3;N/A;N/A;N/A;N/A;N/A;N/A;4447.2;41191157851354200%;POLYGON((17.300119 41.165848,17.07015 40.210049,17.54537 40.14323,17.782169 41.099049,17.300119 41.165848))
1281660;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-02-07 at 04:15:26 UTC;2020-02-07 at 04:15:56 UTC;68539;ASCENDING;HH;N/A;0.032212000000000005;5;N/A;N/A;N/A;N/A;N/A;N/A;8664.1;0.7065559271864265%;POLYGON((20.315063 40.655224,19.881039 42.468529,19.366131 42.398129,19.832954 40.587559,20.315063 40.655224))
1285517;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-02-13 at 04:26:56 UTC;2020-02-13 at 04:28:01 UTC;68628;ASCENDING;HH;N/A;0.02662;11;N/A;N/A;N/A;N/A;N/A;N/A;18228.6;33870811902822000%;POLYGON((17.017611 38.231876,16.003229 42.176788,15.519411 42.10656,16.56081 38.162418,17.017611 38.231876))
1286510;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-02-15 at 16:50:56 UTC;2020-02-15 at 16:51:40 UTC;68665;DESCENDING;HH;N/A;0.0339225;7;N/A;N/A;N/A;N/A;N/A;N/A;12220.0;36442776208751600%;POLYGON((16.019529 42.097328,15.38647 39.471329,15.85673 39.40493,16.508631 42.030823,16.019529 42.097328))
1287540;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-02-18 at 04:21:14 UTC;2020-02-18 at 04:21:38 UTC;68702;ASCENDING;HH;N/A;0.027202999999999998;4;N/A;N/A;N/A;N/A;N/A;N/A;6819.2;6468118391660630%;POLYGON((18.27914 39.618584,17.907021 41.072048,17.423731 41.000904,17.806 39.547836,18.27914 39.618584))
1289299;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-02-20 at 16:45:08 UTC;2020-02-20 at 16:45:24 UTC;68739;DESCENDING;HH;N/A;0.033936;3;N/A;N/A;N/A;N/A;N/A;N/A;4453.2;4119134650419730%;POLYGON((17.304371 41.162167,17.07407 40.204994,17.54936 40.138641,17.786461 41.095684,17.304371 41.162167))
1296878;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-03-02 at 16:50:59 UTC;2020-03-02 at 16:51:43 UTC;68902;DESCENDING;HH;N/A;0.0339245;8;N/A;N/A;N/A;N/A;N/A;N/A;12482.4;37303202868244600%;POLYGON((16.011841 42.122894,15.3651 39.440506,15.835121 39.373974,16.501089 42.056229,16.011841 42.122894))
1306300;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-03-16 at 04:27:00 UTC;2020-03-16 at 04:28:05 UTC;69102;ASCENDING;HH;N/A;0.0266155;11;N/A;N/A;N/A;N/A;N/A;N/A;18158.7;31926031476511100%;POLYGON((16.996531 38.23138,15.98672 42.161243,15.503079 42.090729,16.53977 38.161774,16.996531 38.23138))
1309420;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-03-21 at 04:21:18 UTC;2020-03-21 at 04:21:43 UTC;69176;ASCENDING;HH;N/A;0.0265955;4;N/A;N/A;N/A;N/A;N/A;N/A;6800.6;5824521765746190%;POLYGON((18.171341 39.610161,17.792009 41.082359,17.316259 41.012226,17.70573 39.540298,18.171341 39.610161))
1310194;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-03-23 at 16:45:12 UTC;2020-03-23 at 16:45:28 UTC;69213;DESCENDING;HH;N/A;0.033936999999999995;3;N/A;N/A;N/A;N/A;N/A;N/A;4446.5;4068084914968340%;POLYGON((17.292299 41.160824,17.0623 40.205189,17.5375 40.138466,17.77433 41.094112,17.292299 41.160824))
1314579;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-04-01 at 04:27:00 UTC;2020-04-01 at 04:28:05 UTC;69339;ASCENDING;HH;N/A;0.0272235;11;N/A;N/A;N/A;N/A;N/A;N/A;18555.3;3927600879513490%;POLYGON((17.08412 38.243713,16.072861 42.197086,15.581141 42.125832,16.619921 38.173321,17.08412 38.243713))
1316626;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-04-03 at 16:51:01 UTC;2020-04-03 at 16:51:45 UTC;69376;DESCENDING;HH;N/A;0.0339225;8;N/A;N/A;N/A;N/A;N/A;N/A;12391.1;36461889458987100%;POLYGON((16.00894 42.106434,15.366829 39.44371,15.83682 39.376949,16.498011 42.039513,16.00894 42.106434))
1326903;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-04-17 at 04:26:58 UTC;2020-04-17 at 04:28:03 UTC;69576;ASCENDING;HH;N/A;0.0272205;11;N/A;N/A;N/A;N/A;N/A;N/A;18582.4;39900509849215200%;POLYGON((17.09547 38.241886,16.08489 42.196308,15.592511 42.125229,16.63069 38.171535,17.09547 38.241886))
1327423;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-04-19 at 16:51:00 UTC;2020-04-19 at 16:51:44 UTC;69613;DESCENDING;HH;N/A;0.0339255;7;N/A;N/A;N/A;N/A;N/A;N/A;12285.8;3661436350156130%;POLYGON((16.01453 42.105148,15.377819 39.465118,15.848 39.398602,16.50371 42.038708,16.01453 42.105148))
1328738;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-04-22 at 04:21:18 UTC;2020-04-22 at 04:21:42 UTC;69650;ASCENDING;HH;N/A;0.027205;4;N/A;N/A;N/A;N/A;N/A;N/A;6794.2;6420682915178230%;POLYGON((18.26606 39.626888,17.89509 41.07494,17.4118 41.003708,17.7929 39.555988,18.26606 39.626888))
1330776;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-04-24 at 16:45:12 UTC;2020-04-24 at 16:45:28 UTC;69687;DESCENDING;HH;N/A;0.033934;3;N/A;N/A;N/A;N/A;N/A;N/A;4442.0;4081098942675110%;POLYGON((17.300579 41.156815,17.07078 40.202106,17.546009 40.135597,17.782619 41.090271,17.300579 41.156815))
1335927;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-05-03 at 04:27:01 UTC;2020-05-03 at 04:28:05 UTC;69813;ASCENDING;HH;N/A;0.0266235;11;N/A;N/A;N/A;N/A;N/A;N/A;18121.3;3177059007613930%;POLYGON((17.000971 38.232803,15.992399 42.154392,15.50884 42.083797,16.54427 38.16293,17.000971 38.232803))
1340348;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-05-10 at 16:45:13 UTC;2020-05-10 at 16:45:29 UTC;69924;DESCENDING;HH;N/A;0.033934;3;N/A;N/A;N/A;N/A;N/A;N/A;4448.3;407545511793821%;POLYGON((17.29969 41.156349,17.069559 40.200279,17.54476 40.133686,17.7817 41.089676,17.29969 41.156349))
1347573;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-05-19 at 04:27:01 UTC;2020-05-19 at 04:28:05 UTC;70050;ASCENDING;HH;N/A;0.0266215;11;N/A;N/A;N/A;N/A;N/A;N/A;18133.8;32085472480944100%;POLYGON((17.004021 38.232822,15.994739 42.157169,15.51113 42.086655,16.547279 38.163132,17.004021 38.232822))
1351261;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-05-24 at 04:21:19 UTC;2020-05-24 at 04:21:43 UTC;70124;ASCENDING;HH;N/A;0.027197;4;N/A;N/A;N/A;N/A;N/A;N/A;6810.1;6446712987348650%;POLYGON((18.26967 39.625462,17.89942 41.075211,17.41552 41.003975,17.796 39.554302,18.26967 39.625462))
1354473;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-05-29 at 04:15:29 UTC;2020-05-29 at 04:15:59 UTC;70198;ASCENDING;HH;N/A;0.032213500000000006;5;N/A;N/A;N/A;N/A;N/A;N/A;8650.3;0.7386193816209805%;POLYGON((20.30925 40.655155,19.875879 42.465343,19.363029 42.394737,19.825264 40.586784,20.30925 40.655155))
1359335;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-06-06 at 16:51:00 UTC;2020-06-06 at 16:51:44 UTC;70324;DESCENDING;HH;N/A;0.033923;8;N/A;N/A;N/A;N/A;N/A;N/A;12408.6;3762963964838450%;POLYGON((16.01371 42.12849,15.371689 39.461803,15.841879 39.395393,16.503031 42.061932,16.01371 42.12849))
1360331;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-06-09 at 04:21:17 UTC;2020-06-09 at 04:21:41 UTC;70361;ASCENDING;HH;N/A;0.0272035;4;N/A;N/A;N/A;N/A;N/A;N/A;6794.3;6448469308068150%;POLYGON((18.267969 39.62962,17.897129 41.077679,17.41379 41.006546,17.794769 39.558765,18.267969 39.62962))
1365230;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-06-20 at 04:26:56 UTC;2020-06-20 at 04:28:01 UTC;70524;ASCENDING;HH;N/A;0.026611999999999997;11;N/A;N/A;N/A;N/A;N/A;N/A;18244.7;32889078626276700%;POLYGON((17.015579 38.214832,16.002199 42.163479,15.518571 42.092888,16.55896 38.145084,17.015579 38.214832))
1367144;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-06-22 at 16:50:57 UTC;2020-06-22 at 16:51:41 UTC;70561;DESCENDING;HH;N/A;0.033923499999999995;8;N/A;N/A;N/A;N/A;N/A;N/A;12398.3;3751763025915800%;POLYGON((16.018669 42.122215,15.376471 39.457836,15.84664 39.391426,16.507931 42.055592,16.018669 42.122215))
1373577;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2020-06-30 at 04:15:04 UTC;2020-06-30 at 04:15:12 UTC;70672;ASCENDING;HH;N/A;0.0293155;1;N/A;N/A;N/A;N/A;N/A;N/A;2062.2;0.13397574041747845%;POLYGON((20.137171 39.477337,20.027634 39.926804,19.560989 39.858505,19.675529 39.409321,20.137171 39.477337))
1373580;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-06-30 at 04:15:21 UTC;2020-06-30 at 04:15:29 UTC;70672;ASCENDING;HH;N/A;0.0322015;1;N/A;N/A;N/A;N/A;N/A;N/A;2143.7;10609892788066000%;POLYGON((20.338791 40.561497,20.230803 41.014996,19.737291 40.94574,19.858252 40.493664,20.338791 40.561497))
1378789;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-07-08 at 16:50:38 UTC;2020-07-08 at 16:50:46 UTC;70798;DESCENDING;HH;N/A;0.023919;1;N/A;N/A;N/A;N/A;N/A;N/A;2178.1;0.6845981451798627%;POLYGON((17.751413 42.919331,17.63909 42.479664,18.16515 42.401268,18.272318 42.842171,17.751413 42.919331))
1391611;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-07-22 at 04:26:54 UTC;2020-07-22 at 04:27:58 UTC;70998;ASCENDING;HH;N/A;0.0266235;11;N/A;N/A;N/A;N/A;N/A;N/A;18149.3;32606894362004900%;POLYGON((17.00728 38.234673,15.99806 42.162502,15.51448 42.091747,16.550579 38.164745,17.00728 38.234673))
1392783;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-07-24 at 16:50:38 UTC;2020-07-24 at 16:50:45 UTC;71035;DESCENDING;HH;N/A;0.023919;1;N/A;N/A;N/A;N/A;N/A;N/A;2177.6;0.7018538142979859%;POLYGON((17.746161 42.919498,17.633869 42.479935,18.15995 42.401592,18.267099 42.842365,17.746161 42.919498))
1393817;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-07-24 at 16:50:55 UTC;2020-07-24 at 16:51:03 UTC;71035;DESCENDING;HH;N/A;0.0339065;1;N/A;N/A;N/A;N/A;N/A;N/A;2407.9;2761846670633810%;POLYGON((16.00741 42.093296,15.879773 41.576344,16.36577 41.509705,16.496469 42.026772,16.00741 42.093296))
1396572;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-07-27 at 04:21:12 UTC;2020-07-27 at 04:21:36 UTC;71072;ASCENDING;HH;N/A;0.0272045;4;N/A;N/A;N/A;N/A;N/A;N/A;6810.4;64619483109018300%;POLYGON((18.266371 39.630173,17.894581 41.081665,17.411209 41.010563,17.793171 39.559338,18.266371 39.630173))
1398512;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-08;2020-07-29 at 16:45:10 UTC;2020-07-29 at 16:45:17 UTC;71109;DESCENDING;VV;N/A;0.0387555;1;N/A;N/A;N/A;N/A;N/A;N/A;2107.5;0.30576524742417555%;POLYGON((16.418142 41.005199,16.313948 40.556736,16.800131 40.492596,16.902962 40.941696,16.418142 41.005199))
1400021;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2020-08-01 at 04:15:04 UTC;2020-08-01 at 04:15:11 UTC;71146;ASCENDING;HH;N/A;0.0293205;1;N/A;N/A;N/A;N/A;N/A;N/A;2065.0;0.1478283977251764%;POLYGON((20.12748 39.476536,20.018663 39.926403,19.55126 39.857944,19.66585 39.408531,20.12748 39.476536))
1400026;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-08-01 at 04:15:20 UTC;2020-08-01 at 04:15:28 UTC;71146;ASCENDING;HH;N/A;0.0322;1;N/A;N/A;N/A;N/A;N/A;N/A;2132.5;11049775304357100%;POLYGON((20.328381 40.562248,20.217739 41.013828,19.727476 40.944965,19.846537 40.494156,20.328381 40.562248))
1406727;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-08-09 at 16:50:56 UTC;2020-08-09 at 16:51:39 UTC;71272;DESCENDING;HH;N/A;0.033924;7;N/A;N/A;N/A;N/A;N/A;N/A;12221.4;35614249056090800%;POLYGON((15.999961 42.094288,15.3668 39.467937,15.83704 39.401531,16.489 42.027637,15.999961 42.094288))
1410434;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-08-12 at 04:21:12 UTC;2020-08-12 at 04:21:36 UTC;71309;ASCENDING;HH;N/A;0.0272035;4;N/A;N/A;N/A;N/A;N/A;N/A;6792.7;64184583932604800%;POLYGON((18.25701 39.634521,17.88612 41.082233,17.402769 41.011055,17.7838 39.563599,18.25701 39.634521))
1418697;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-08-23 at 04:26:53 UTC;2020-08-23 at 04:27:57 UTC;71472;ASCENDING;HH;N/A;0.026624500000000002;11;N/A;N/A;N/A;N/A;N/A;N/A;18137.4;32446028692816700%;POLYGON((17.0 38.240639,15.99066 42.165802,15.50703 42.095154,16.54324 38.170799,17.0 38.240639))
1419616;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-08-25 at 16:50:37 UTC;2020-08-25 at 16:50:44 UTC;71509;DESCENDING;HH;N/A;0.0239205;1;N/A;N/A;N/A;N/A;N/A;N/A;2170.3;0.7017867132622249%;POLYGON((17.74534 42.918495,17.633421 42.480389,18.15947 42.401928,18.266233 42.841194,17.74534 42.918495))
1420318;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-08-25 at 16:50:53 UTC;2020-08-25 at 16:51:37 UTC;71509;DESCENDING;HH;N/A;0.033924;7;N/A;N/A;N/A;N/A;N/A;N/A;12332.2;361336809939173%;POLYGON((16.008329 42.09935,15.369461 39.449211,15.839571 39.382782,16.49741 42.032707,16.008329 42.09935))
1426708;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-08-28 at 04:21:10 UTC;2020-08-28 at 04:21:34 UTC;71546;ASCENDING;HH;N/A;0.027205;4;N/A;N/A;N/A;N/A;N/A;N/A;6801.8;6467653515811720%;POLYGON((18.26449 39.6343,17.89312 41.083908,17.409719 41.012867,17.791269 39.563438,18.26449 39.6343))
1443695;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-09-08 at 04:26:49 UTC;2020-09-08 at 04:27:54 UTC;71709;ASCENDING;HH;N/A;0.0266205;11;N/A;N/A;N/A;N/A;N/A;N/A;18134.0;33173381823331900%;POLYGON((17.01173 38.242882,16.002411 42.167255,15.51875 42.09668,16.55493 38.173119,17.01173 38.242882))
1444742;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-09-10 at 16:50:33 UTC;2020-09-10 at 16:50:40 UTC;71746;DESCENDING;HH;N/A;0.023918;1;N/A;N/A;N/A;N/A;N/A;N/A;2177.1;0.6746386674025974%;POLYGON((17.758465 42.915432,17.64736 42.475422,18.17337 42.396969,18.278469 42.838303,17.758465 42.915432))
1450821;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-09-13 at 04:21:07 UTC;2020-09-13 at 04:21:31 UTC;71783;ASCENDING;HH;N/A;0.0271985;4;N/A;N/A;N/A;N/A;N/A;N/A;6811.9;6542235140563700%;POLYGON((18.27466 39.635872,17.90267 41.087685,17.41927 41.01651,17.801439 39.564991,18.27466 39.635872))
1454806;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-09-15 at 16:45:01 UTC;2020-09-15 at 16:45:17 UTC;71820;DESCENDING;HH;N/A;0.0339365;3;N/A;N/A;N/A;N/A;N/A;N/A;4528.2;4130257204245510%;POLYGON((17.30784 41.161819,17.073681 40.18861,17.54883 40.12212,17.78993 41.095325,17.30784 41.161819))
1479132;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-09-26 at 16:50:36 UTC;2020-09-26 at 16:50:43 UTC;71983;DESCENDING;HH;N/A;0.023918500000000002;1;N/A;N/A;N/A;N/A;N/A;N/A;2183.8;0.6894767191458739%;POLYGON((17.747641 42.922897,17.634979 42.482052,18.161591 42.403347,18.267855 42.8456,17.747641 42.922897))
1481153;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-09-26 at 16:50:52 UTC;2020-09-26 at 16:51:36 UTC;71983;DESCENDING;HH;N/A;0.0339255;8;N/A;N/A;N/A;N/A;N/A;N/A;12395.5;3698715637536850%;POLYGON((16.012819 42.115028,15.3706 39.451263,15.840689 39.384747,16.502001 42.048283,16.012819 42.115028))
1487565;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-09-29 at 04:21:10 UTC;2020-09-29 at 04:21:34 UTC;72020;ASCENDING;HH;N/A;0.027202;4;N/A;N/A;N/A;N/A;N/A;N/A;6801.9;6471977648800650%;POLYGON((18.261959 39.637066,17.890619 41.086746,17.407181 41.015751,17.7887 39.566307,18.261959 39.637066))
1499323;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2020-10-06 at 16:38:51 UTC;2020-10-06 at 16:38:58 UTC;72131;DESCENDING;HH;N/A;0.029315;1;N/A;N/A;N/A;N/A;N/A;N/A;2026.4;4,66E+08;POLYGON((19.663914 41.609158,19.548849 41.15934,20.020105 41.091179,20.126356 41.542641,19.663914 41.609158))
1509222;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-01;2020-10-10 at 04:26:53 UTC;2020-10-10 at 04:27:57 UTC;72183;ASCENDING;HH;N/A;0.026626;11;N/A;N/A;N/A;N/A;N/A;N/A;18217.7;32659067468902500%;POLYGON((17.00173 38.228607,15.98777 42.17107,15.504031 42.100662,16.544991 38.158981,17.00173 38.228607))
1511381;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-0B;2020-10-12 at 16:50:37 UTC;2020-10-12 at 16:50:44 UTC;72220;DESCENDING;HH;N/A;0.0239175;1;N/A;N/A;N/A;N/A;N/A;N/A;2189.8;0.7189309847918812%;POLYGON((17.74172 42.921402,17.628981 42.480247,18.15555 42.401443,18.264006 42.843708,17.74172 42.921402))
1513822;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-10-12 at 16:50:54 UTC;2020-10-12 at 16:51:37 UTC;72220;DESCENDING;HH;N/A;0.0339255;8;N/A;N/A;N/A;N/A;N/A;N/A;12391.9;36665981653926500%;POLYGON((16.00671 42.11274,15.36467 39.449718,15.83473 39.38311,16.495831 42.04586,16.00671 42.11274))
1524057;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-02;2020-10-15 at 04:21:11 UTC;2020-10-15 at 04:21:16 UTC;72257;ASCENDING;HH;N/A;0.0272155;1;N/A;N/A;N/A;N/A;N/A;N/A;1466.7;0.5822019374488144%;POLYGON((18.259399 39.635746,18.18322 39.947857,17.704941 39.876743,17.78611 39.565113,18.259399 39.635746))
1529475;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-05;2020-10-17 at 16:45:04 UTC;2020-10-17 at 16:45:21 UTC;72294;DESCENDING;HH;N/A;0.033933500000000005;3;N/A;N/A;N/A;N/A;N/A;N/A;4631.4;4171554398479780%;POLYGON((17.297701 41.179729,17.05818 40.184311,17.533239 40.117607,17.77986 41.112995,17.297701 41.179729))
1534328;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-03;2020-10-20 at 04:15:03 UTC;2020-10-20 at 04:15:11 UTC;72331;ASCENDING;HH;N/A;0.0293185;1;N/A;N/A;N/A;N/A;N/A;N/A;2057.3;0.15658585441129896%;POLYGON((20.12101 39.47757,20.012564 39.925728,19.545099 39.857521,19.659309 39.409779,20.12101 39.47757))
1534672;COSMO-SkyMed-1;StripMap (HIMAGE) - Right;H4-04;2020-10-20 at 04:15:20 UTC;2020-10-20 at 04:15:27 UTC;72331;ASCENDING;HH;N/A;0.032204;1;N/A;N/A;N/A;N/A;N/A;N/A;2129.8;11412758759268200%;POLYGON((20.327864 40.557999,20.209032 41.009045,19.724554 40.941322,19.8426 40.489773,20.327864 40.557999))
