,CSK,SEN,IoU,geometry
70,1394528,S1B_IW_SLC__1SDV_20200725T175301_20200725T175328_022631_02AF37_4914,0.0,"MULTIPOLYGON (((0.10747 35.486458, -0.282331 37.109093, 2.578075 37.511421, 2.906241 35.8904, 0.10747 35.486458)), ((-0.9640570000000001 37.771957, -1.420862 37.839115, -1.316818 38.291855, -0.855832 38.224495, -0.9640570000000001 37.771957)))"
71,1394528,S1B_IW_SLC__1SDV_20200725T175235_20200725T175303_022631_02AF37_BC62,0.0,"MULTIPOLYGON (((0.487414 33.937546, 0.092115 35.617466, 2.889147 36.020046, 3.225363 34.34207199999999, 0.487414 33.937546)), ((-0.9640570000000001 37.771957, -1.420862 37.839115, -1.316818 38.291855, -0.855832 38.224495, -0.9640570000000001 37.771957)))"
72,1407049,S1A_IW_SLC__1SDV_20200810T181030_20200810T181057_033848_03ECC0_B875,0.0,"MULTIPOLYGON (((-4.271193 36.635822, -4.666637000000001 38.256664, -1.797107 38.653084, -1.465941 37.033627, -4.271193 36.635822)), ((-0.968825 37.771557, -1.425632 37.838665, -1.321537 38.291595, -0.860532 38.224331, -0.968825 37.771557)))"
73,1407049,S1A_IW_SLC__1SDV_20200810T181005_20200810T181032_033848_03ECC0_47A6,0.0,"MULTIPOLYGON (((-3.930635 35.139042, -4.318802 36.761868, -1.501662 37.160866, -1.173465 35.539665, -3.930635 35.139042)), ((-0.968825 37.771557, -1.425632 37.838665, -1.321537 38.291595, -0.860532 38.224331, -0.968825 37.771557)))"
74,1407049,S1A_IW_SLC__1SDV_20200810T180941_20200810T181007_033848_03ECC0_CBCF,0.0,"MULTIPOLYGON (((-3.567327 33.647739, -3.947532 35.269176, -1.191417 35.668591, -0.866784 34.04903, -3.567327 33.647739)), ((-0.968825 37.771557, -1.425632 37.838665, -1.321537 38.291595, -0.860532 38.224331, -0.968825 37.771557)))"
75,1413056,S1B_IW_SLC__1SDV_20200816T180934_20200816T181002_022952_02B913_35BB,0.0441534492915062,"MULTIPOLYGON (((-4.062441000000001 35.747189, -4.467126 37.425785, -1.636036 37.82235, -1.295069 36.145329, -4.062441000000001 35.747189)), ((-3.413389 36.907516, -3.868289 36.978123, -3.754666 37.436138, -3.310448 37.367645, -3.413389 36.907516)))"
76,1413056,S1B_IW_SLC__1SDV_20200816T180906_20200816T180936_022952_02B913_385F,0.0,"MULTIPOLYGON (((-3.671152 34.087383, -4.094755999999999 35.881977, -1.322393 36.279987, -0.961774 34.48736599999999, -3.671152 34.087383)), ((-3.413389 36.907516, -3.868289 36.978123, -3.754666 37.436138, -3.310448 37.367645, -3.413389 36.907516)))"
77,1445783,S1B_IW_SLC__1SDV_20200911T175303_20200911T175330_023331_02C4F5_1AFF,0.0,"MULTIPOLYGON (((0.105775 35.487106, -0.283893 37.108994, 2.57655 37.511368, 2.904604 35.891094, 0.105775 35.487106)), ((-0.9548489999999999 37.769985, -1.411301 37.836975, -1.307807 38.290581, -0.84634 38.223209, -0.9548489999999999 37.769985)))"
78,1445783,S1B_IW_SLC__1SDV_20200911T175238_20200911T175306_023331_02C4F5_E71D,0.0,"MULTIPOLYGON (((0.4858 33.938084, 0.09045599999999999 35.617992, 2.887574 36.020618, 3.223828 34.342651, 0.4858 33.938084)), ((-0.9548489999999999 37.769985, -1.411301 37.836975, -1.307807 38.290581, -0.84634 38.223209, -0.9548489999999999 37.769985)))"
79,1482055,S1A_IW_SLC__1SDV_20200927T181032_20200927T181059_034548_04056A_0B84,0.0,"MULTIPOLYGON (((-4.270631 36.635521, -4.666043 38.256233, -1.796458 38.652637, -1.465329 37.033306, -4.270631 36.635521)), ((-0.972405 37.77187, -1.42939 37.839146, -1.324767 38.291988, -0.864263 38.224609, -0.972405 37.77187)))"
80,1482055,S1A_IW_SLC__1SDV_20200927T181007_20200927T181034_034548_04056A_0A85,0.0,"MULTIPOLYGON (((-3.930173 35.138985, -4.318281 36.76155900000001, -1.501108 37.160542, -1.172971 35.539589, -3.930173 35.138985)), ((-0.972405 37.77187, -1.42939 37.839146, -1.324767 38.291988, -0.864263 38.224609, -0.972405 37.77187)))"
81,1482055,S1A_IW_SLC__1SDV_20200927T180943_20200927T181010_034548_04056A_0588,0.0,"MULTIPOLYGON (((-3.566811 33.647564, -3.946987 35.268875, -1.190893 35.668262, -0.8662920000000001 34.048828, -3.566811 33.647564)), ((-0.972405 37.77187, -1.42939 37.839146, -1.324767 38.291988, -0.864263 38.224609, -0.972405 37.77187)))"
82,1542309,S1B_IW_SLC__1SDV_20201023T060237_20201023T060304_023936_02D7EE_BABE,0.0,"MULTIPOLYGON (((0.8443940000000001 33.782059, -1.919338 34.191574, -1.594683 35.813801, 1.226324 35.406197, 0.8443940000000001 33.782059)), ((-3.221018 35.034061, -3.31102 35.442795, -2.86079 35.50547, -2.774735 35.096603, -3.221018 35.034061)))"
83,1542309,S1B_IW_SLC__1SDV_20201023T060212_20201023T060239_023936_02D7EE_82CE,0.0,"MULTIPOLYGON (((1.204552 35.274899, -1.615574 35.683388, -1.287954 37.304653, 1.593837 36.897823, 1.204552 35.274899)), ((-3.221018 35.034061, -3.31102 35.442795, -2.86079 35.50547, -2.774735 35.096603, -3.221018 35.034061)))"
84,1542325,S1B_IW_SLC__1SDV_20201023T060237_20201023T060304_023936_02D7EE_BABE,0.0,"MULTIPOLYGON (((0.8443940000000001 33.782059, -1.919338 34.191574, -1.594683 35.813801, 1.226324 35.406197, 0.8443940000000001 33.782059)), ((-5.6941 35.884014, -5.803296 36.342728, -5.357667 36.41235, -5.25081 35.953686, -5.6941 35.884014)))"
85,1542325,S1B_IW_SLC__1SDV_20201023T060212_20201023T060239_023936_02D7EE_82CE,0.0,"MULTIPOLYGON (((1.204552 35.274899, -1.615574 35.683388, -1.287954 37.304653, 1.593837 36.897823, 1.204552 35.274899)), ((-5.6941 35.884014, -5.803296 36.342728, -5.357667 36.41235, -5.25081 35.953686, -5.6941 35.884014)))"
86,1543487,S1A_IW_SLC__1SDV_20201023T175357_20201023T175424_034927_0412AC_421E,0.0,"MULTIPOLYGON (((-0.050939 36.151154, -0.44408 37.772503, 2.438032 38.173653, 2.767647 36.553795, -0.050939 36.151154)), ((-0.64124 35.765629, -1.10693 35.827408, -1.02589 36.233154, -0.55777 36.171566, -0.64124 35.765629)))"
87,1543487,S1A_IW_SLC__1SDV_20201023T175331_20201023T175359_034927_0412AC_01A8,0.0,"MULTIPOLYGON (((0.331185 34.603245, -0.067229 36.281879, 2.750062 36.683228, 3.087568 35.00641599999999, 0.331185 34.603245)), ((-0.64124 35.765629, -1.10693 35.827408, -1.02589 36.233154, -0.55777 36.171566, -0.64124 35.765629)))"
88,1602211,S1A_IW_SLC__1SDV_20201114T181032_20201114T181059_035248_041DC4_5A2D,0.0,"MULTIPOLYGON (((-4.270645 36.635662, -4.666087 38.256481, -1.796193 38.652908, -1.465052 37.03347, -4.270645 36.635662)), ((-0.963567 37.771622, -1.420392 37.838692, -1.316297 38.291714, -0.855301 38.224373, -0.963567 37.771622)))"
89,1602211,S1A_IW_SLC__1SDV_20201114T181007_20201114T181034_035248_041DC4_7D9F,0.0,"MULTIPOLYGON (((-3.93016 35.139023, -4.318297 36.7617, -1.500794 37.160709, -1.172645 35.539654, -3.93016 35.139023)), ((-0.963567 37.771622, -1.420392 37.838692, -1.316297 38.291714, -0.855301 38.224373, -0.963567 37.771622)))"
90,1602211,S1A_IW_SLC__1SDV_20201114T180943_20201114T181010_035248_041DC4_A069,0.0,"MULTIPOLYGON (((-3.56681 33.647617, -3.947043 35.269154, -1.190589 35.668575, -0.8659520000000001 34.048912, -3.56681 33.647617)), ((-0.963567 37.771622, -1.420392 37.838692, -1.316297 38.291714, -0.855301 38.224373, -0.963567 37.771622)))"
91,1653623,S1B_IW_SLC__1SDV_20201216T175303_20201216T175330_024731_02F107_F44B,0.0,"MULTIPOLYGON (((0.105945 35.487206, -0.283625 37.108696, 2.57719 37.511082, 2.905142 35.891201, 0.105945 35.487206)), ((-0.969755 37.772846, -1.426572 37.839909, -1.322527 38.292717, -0.861723 38.225426, -0.969755 37.772846)))"
92,1653623,S1B_IW_SLC__1SDV_20201216T175237_20201216T175305_024731_02F107_D3BF,0.0,"MULTIPOLYGON (((0.485942 33.938332, 0.09063500000000001 35.618092, 2.888152 36.020733, 3.224353 34.342915, 0.485942 33.938332)), ((-0.969755 37.772846, -1.426572 37.839909, -1.322527 38.292717, -0.861723 38.225426, -0.969755 37.772846)))"
93,1670150,S1A_IW_SLC__1SDV_20210101T181030_20210101T181057_035948_0435EC_CC9B,0.0,"MULTIPOLYGON (((-4.271113 36.635811, -4.666501999999999 38.256374, -1.796528 38.652817, -1.465435 37.03363, -4.271113 36.635811)), ((-0.972286 37.772953, -1.42934 37.839962, -1.325117 38.293518, -0.864906 38.226475, -0.972286 37.772953)))"
94,1670150,S1A_IW_SLC__1SDV_20210101T181005_20210101T181032_035948_0435EC_8A12,0.0,"MULTIPOLYGON (((-3.930619 35.13917199999999, -4.318675 36.761475, -1.501101 37.160496, -1.173025 35.539814, -3.930619 35.13917199999999)), ((-0.972286 37.772953, -1.42934 37.839962, -1.325117 38.293518, -0.864906 38.226475, -0.972286 37.772953)))"
95,1670150,S1A_IW_SLC__1SDV_20210101T180941_20210101T181008_035948_0435EC_F8F6,0.0,"MULTIPOLYGON (((-3.567393 33.648136, -3.947548 35.269299, -1.191065 35.668724, -0.866498 34.049435, -3.567393 33.648136)), ((-0.972286 37.772953, -1.42934 37.839962, -1.325117 38.293518, -0.864906 38.226475, -0.972286 37.772953)))"
96,1675518,S1B_IW_SLC__1SDV_20210107T180933_20210107T181001_025052_02FB5F_8858,0.04425644546476872,"MULTIPOLYGON (((-4.063054 35.749065, -4.467466 37.426144, -1.636007 37.822796, -1.295285 36.147285, -4.063054 35.749065)), ((-3.415972 36.910046, -3.870824 36.980564, -3.760145 37.438465, -3.313304 37.369587, -3.415972 36.910046)))"
97,1675518,S1B_IW_SLC__1SDV_20210107T180906_20210107T180936_025052_02FB5F_6A8F,0.0,"MULTIPOLYGON (((-3.671449 34.088043, -4.095492 35.884087, -1.322697 36.282188, -0.9617209999999999 34.488113, -3.671449 34.088043)), ((-3.415972 36.910046, -3.870824 36.980564, -3.760145 37.438465, -3.313304 37.369587, -3.415972 36.910046)))"
98,1713082,S1B_IW_SLC__1SDV_20210202T175301_20210202T175328_025431_03077B_E277,0.0,"MULTIPOLYGON (((0.10555 35.487095, -0.284042 37.108456, 2.57682 37.510914, 2.904799 35.891163, 0.10555 35.487095)), ((-0.971925 37.772545, -1.42895 37.839642, -1.324856 38.292583, -0.8638130000000001 38.225338, -0.971925 37.772545)))"
99,1713082,S1B_IW_SLC__1SDV_20210202T175235_20210202T175303_025431_03077B_8415,0.0,"MULTIPOLYGON (((0.4856569999999999 33.937981, 0.09024 35.617981, 2.887772 36.020687, 3.224074 34.342625, 0.4856569999999999 33.937981)), ((-0.971925 37.772545, -1.42895 37.839642, -1.324856 38.292583, -0.8638130000000001 38.225338, -0.971925 37.772545)))"
100,1731993,S1A_IW_SLC__1SDV_20210218T181029_20210218T181055_036648_044E57_1B4A,0.0,"MULTIPOLYGON (((-4.271137 36.63559, -4.666628 38.256401, -1.796751 38.652893, -1.465556 37.033463, -4.271137 36.63559)), ((-0.968765 37.772331, -1.425562 37.839474, -1.321677 38.291637, -0.860681 38.22427, -0.968765 37.772331)))"
101,1731993,S1A_IW_SLC__1SDV_20210218T181004_20210218T181031_036648_044E57_4372,0.0,"MULTIPOLYGON (((-3.930635 35.139076, -4.31879 36.761627, -1.501301 37.160698, -1.173126 35.539768, -3.930635 35.139076)), ((-0.968765 37.772331, -1.425562 37.839474, -1.321677 38.291637, -0.860681 38.22427, -0.968765 37.772331)))"
102,1731993,S1A_IW_SLC__1SDV_20210218T180939_20210218T181006_036648_044E57_21DF,0.0,"MULTIPOLYGON (((-3.567308 33.647797, -3.947502 35.268955, -1.191082 35.668434, -0.866469 34.049149, -3.567308 33.647797)), ((-0.968765 37.772331, -1.425562 37.839474, -1.321677 38.291637, -0.860681 38.22427, -0.968765 37.772331)))"
103,1760392,S1B_IW_SLC__1SDV_20210316T060233_20210316T060300_026036_031B44_9AC4,0.0,"MULTIPOLYGON (((0.8423950000000001 33.782028, -1.921065 34.191437, -1.596385 35.814056, 1.224358 35.406559, 0.8423950000000001 33.782028)), ((-5.68656 35.885399, -5.797801 36.343449, -5.349152 36.413647, -5.24327 35.955154, -5.68656 35.885399)))"
104,1760392,S1B_IW_SLC__1SDV_20210316T060208_20210316T060235_026036_031B44_DBA7,0.0,"MULTIPOLYGON (((1.202499 35.274891, -1.617348 35.68327, -1.28958 37.30555, 1.591966 36.898827, 1.202499 35.274891)), ((-5.68656 35.885399, -5.797801 36.343449, -5.349152 36.413647, -5.24327 35.955154, -5.68656 35.885399)))"
105,1769475,S1B_IW_SLC__1SDV_20210322T175300_20210322T175327_026131_031E3D_4128,0.0,"MULTIPOLYGON (((0.106306 35.486019, -0.283454 37.108253, 2.577291 37.5107, 2.905425 35.890076, 0.106306 35.486019)), ((-0.970865 37.772999, -1.427652 37.840179, -1.323746 38.293022, -0.863605 38.225697, -0.970865 37.772999)))"
106,1769475,S1B_IW_SLC__1SDV_20210322T175235_20210322T175302_026131_031E3D_6563,0.0,"MULTIPOLYGON (((0.486254 33.93725999999999, 0.090934 35.617023, 2.888319 36.019714, 3.224553 34.34189600000001, 0.486254 33.93725999999999)), ((-0.970865 37.772999, -1.427652 37.840179, -1.323746 38.293022, -0.863605 38.225697, -0.970865 37.772999)))"
107,1790794,S1A_IW_SLC__1SDV_20210407T181029_20210407T181056_037348_0466A1_D59C,0.0,"MULTIPOLYGON (((-4.270205000000001 36.634651, -4.665751999999999 38.256107, -1.764025 38.656513, -1.433496 37.03648, -4.270205000000001 36.634651)), ((-0.958589 37.770912, -1.415251 37.837925, -1.311588 38.291286, -0.85009 38.223984, -0.958589 37.770912)))"
108,1790794,S1A_IW_SLC__1SDV_20210407T181004_20210407T181031_037348_0466A1_7D41,0.0,"MULTIPOLYGON (((-3.930057 35.139225, -4.317976 36.761181, -1.469237 37.16421500000001, -1.141926 35.543926, -3.930057 35.139225)), ((-0.958589 37.770912, -1.415251 37.837925, -1.311588 38.291286, -0.85009 38.223984, -0.958589 37.770912)))"
109,1790794,S1A_IW_SLC__1SDV_20210407T180940_20210407T181006_037348_0466A1_9812,0.0,"MULTIPOLYGON (((-3.566458 33.64669, -3.947 35.269733, -1.15995 35.673206, -0.8356540000000001 34.052086, -3.566458 33.64669)), ((-0.958589 37.770912, -1.415251 37.837925, -1.311588 38.291286, -0.85009 38.223984, -0.958589 37.770912)))"
110,1799246,S1B_IW_SLC__1SDV_20210413T180933_20210413T181001_026452_032871_D100,0.04371841277415425,"MULTIPOLYGON (((-4.061893 35.747837, -4.466483 37.426071, -1.606073 37.826347, -1.265847 36.149727, -4.061893 35.747837)), ((-3.407177 36.908779, -3.863461 36.979691, -3.748838 37.436481, -3.303814 37.367638, -3.407177 36.908779)))"
111,1799246,S1B_IW_SLC__1SDV_20210413T180905_20210413T180935_026452_032871_4646,0.0,"MULTIPOLYGON (((-3.670464 34.087276, -4.094532 35.883858, -1.293386 36.285618, -0.9330280000000001 34.491058, -3.670464 34.087276)), ((-3.407177 36.908779, -3.863461 36.979691, -3.748838 37.436481, -3.303814 37.367638, -3.407177 36.908779)))"
112,1846747,S1B_IW_SLC__1SDV_20210503T060234_20210503T060301_026736_033196_2179,0.0,"MULTIPOLYGON (((0.842892 33.78236, -1.920517 34.191761, -1.595873 35.814262, 1.224806 35.406773, 0.842892 33.78236)), ((-5.69095 35.882099, -5.80196 36.34137, -5.353863 36.411484, -5.24766 35.951767, -5.69095 35.882099)))"
113,1846747,S1B_IW_SLC__1SDV_20210503T060210_20210503T060237_026736_033196_6C7E,0.0,"MULTIPOLYGON (((1.202971 35.27523, -1.616814 35.683601, -1.289032 37.306007, 1.592446 36.8993, 1.202971 35.27523)), ((-5.69095 35.882099, -5.80196 36.34137, -5.353863 36.411484, -5.24766 35.951767, -5.69095 35.882099)))"
114,1258063,S1B_IW_SLC__1SDV_20191203T180119_20191203T180147_019204_024425_FF8A,0.0,"MULTIPOLYGON (((-2.061722 35.973759, -2.467613 37.651558, 0.407591 38.052456, 0.748265 36.376225, -2.061722 35.973759)), ((-3.440685 36.940502, -3.880759 37.009029, -3.773605 37.46825, -3.321674 37.398224, -3.440685 36.940502)))"
115,1258063,S1B_IW_SLC__1SDV_20191203T180051_20191203T180121_019204_024425_CE9F,0.0,"MULTIPOLYGON (((-1.66199 34.314491, -2.087166 36.110764, 0.724946 36.512527, 1.085636 34.718243, -1.66199 34.314491)), ((-3.440685 36.940502, -3.880759 37.009029, -3.773605 37.46825, -3.321674 37.398224, -3.440685 36.940502)))"
116,1371575,S1A_IW_SLC__1SDV_20200628T181836_20200628T181903_033221_03D944_A6B0,0.025870846252386615,"MULTIPOLYGON (((-6.259258999999999 36.346954, -6.653066 37.967728, -3.792009 38.364815, -3.461647 36.74548, -6.259258999999999 36.346954)), ((-3.434017 36.942574, -3.871727 37.010746, -3.760106 37.469273, -3.310145 37.399567, -3.434017 36.942574)))"
117,1371575,S1A_IW_SLC__1SDV_20200628T181812_20200628T181839_033221_03D944_FE46,0.0,"MULTIPOLYGON (((-5.91836 34.85014, -6.304976 36.472763, -3.496249 36.872353, -3.168808 35.251404, -5.91836 34.85014)), ((-3.434017 36.942574, -3.871727 37.010746, -3.760106 37.469273, -3.310145 37.399567, -3.434017 36.942574)))"
118,1371575,S1A_IW_SLC__1SDV_20200628T181747_20200628T181814_033221_03D944_4098,0.0,"MULTIPOLYGON (((-5.554794 33.358673, -5.933916 34.98138400000001, -3.18609 35.381313, -2.861836 33.760529, -5.554794 33.358673)), ((-3.434017 36.942574, -3.871727 37.010746, -3.760106 37.469273, -3.310145 37.399567, -3.434017 36.942574)))"
119,1387208,S1A_IW_SLC__1SDV_20200718T061114_20200718T061141_033505_03E1E8_A3F1,0.0,"MULTIPOLYGON (((-1.00991 34.672176, -3.797485 35.079521, -3.470898 36.702663, -0.623629 36.297085, -1.00991 34.672176)), ((-5.69395 35.938652, -5.804417 36.39732, -5.356022 36.46719, -5.25031 36.008156, -5.69395 35.938652)))"
120,1387208,S1A_IW_SLC__1SDV_20200718T061049_20200718T061116_033505_03E1E8_C5F7,0.0,"MULTIPOLYGON (((-0.6785479999999999 36.170273, -3.510819 36.574081, -3.181621 38.19524000000001, -0.28545 37.792961, -0.6785479999999999 36.170273)), ((-5.69395 35.938652, -5.804417 36.39732, -5.356022 36.46719, -5.25031 36.008156, -5.69395 35.938652)))"
121,1393051,S1A_IW_SLC__1SDV_20200724T180213_20200724T180241_033600_03E4DF_B8E1,0.043863791972893175,"MULTIPOLYGON (((-2.179209 36.471035, -2.587787 38.148579, 0.278303 38.545292, 0.6207630000000001 36.869194, -2.179209 36.471035)), ((-0.97058 37.746643, -1.42712 37.81395, -1.323116 38.266598, -0.861448 38.198925, -0.97058 37.746643)))"
122,1393051,S1A_IW_SLC__1SDV_20200724T180145_20200724T180215_033600_03E4DF_2486,0.0,"MULTIPOLYGON (((-1.781616 34.811291, -2.209378 36.606934, 0.5946939999999999 37.004768, 0.957047 35.210983, -1.781616 34.811291)), ((-0.97058 37.746643, -1.42712 37.81395, -1.323116 38.266598, -0.861448 38.198925, -0.97058 37.746643)))"
123,1398915,S1B_IW_SLC__1SDV_20200730T180123_20200730T180151_022704_02B17A_A7DF,0.0,"MULTIPOLYGON (((-2.060632 35.973354, -2.466425 37.651199, 0.408315 38.051971, 0.748919 36.375702, -2.060632 35.973354)), ((-3.427375 36.939674, -3.862158 37.007374, -3.746219 37.464649, -3.299912 37.395466, -3.427375 36.939674)))"
124,1398915,S1B_IW_SLC__1SDV_20200730T180055_20200730T180125_022704_02B17A_2950,0.0,"MULTIPOLYGON (((-1.66101 34.314171, -2.086116 36.110607, 0.725528 36.512249, 1.086173 34.717804, -1.66101 34.314171)), ((-3.427375 36.939674, -3.862158 37.007374, -3.746219 37.464649, -3.299912 37.395466, -3.427375 36.939674)))"
125,1412321,S1A_IW_SLC__1SDV_20200815T181839_20200815T181906_033921_03EF53_76EF,0.02574735415040172,"MULTIPOLYGON (((-6.260193 36.347969, -6.65406 37.968987, -3.792919 38.366077, -3.462508 36.746498, -6.260193 36.347969)), ((-3.433312 36.940056, -3.870982 37.008347, -3.759571 37.466042, -3.308825 37.39608, -3.433312 36.940056)))"
126,1412321,S1A_IW_SLC__1SDV_20200815T181815_20200815T181842_033921_03EF53_174C,0.0,"MULTIPOLYGON (((-5.91932 34.85128, -6.305905 36.473778, -3.497107 36.873367, -3.169694 35.252548, -5.91932 34.85128)), ((-3.433312 36.940056, -3.870982 37.008347, -3.759571 37.466042, -3.308825 37.39608, -3.433312 36.940056)))"
127,1412321,S1A_IW_SLC__1SDV_20200815T181750_20200815T181817_033921_03EF53_5F99,0.0,"MULTIPOLYGON (((-5.555688 33.35957, -5.934837 34.98240300000001, -3.186875 35.382339, -2.862602 33.761436, -5.555688 33.35957)), ((-3.433312 36.940056, -3.870982 37.008347, -3.759571 37.466042, -3.308825 37.39608, -3.433312 36.940056)))"
128,1418560,S1B_IW_SLC__1SDV_20200824T060235_20200824T060302_023061_02BC99_2BD6,0.0,"MULTIPOLYGON (((0.8423889999999999 33.781799, -1.921118 34.191246, -1.596459 35.81374, 1.224315 35.406208, 0.8423889999999999 33.781799)), ((-1.838992 37.330746, -1.94987 37.872402, -1.498328 37.930965, -1.39318 37.389214, -1.838992 37.330746)))"
129,1418560,S1B_IW_SLC__1SDV_20200824T060210_20200824T060237_023061_02BC99_C03F,0.0,"MULTIPOLYGON (((1.202456 35.27454, -1.617388 35.682949, -1.28964 37.305103, 1.591884 36.898354, 1.202456 35.27454)), ((-1.838992 37.330746, -1.94987 37.872402, -1.498328 37.930965, -1.39318 37.389214, -1.838992 37.330746)))"
130,1444941,S1A_IW_SLC__1SDV_20200910T180215_20200910T180243_034300_03FCA6_0C43,0.043965059186930694,"MULTIPOLYGON (((-2.180602 36.47184, -2.589308 38.149624, 0.27683 38.546391, 0.619401 36.870056, -2.180602 36.47184)), ((-0.978606 37.746613, -1.435203 37.814255, -1.331182 38.267887, -0.869406 38.199902, -0.978606 37.746613)))"
131,1444941,S1A_IW_SLC__1SDV_20200910T180148_20200910T180218_034300_03FCA6_E28B,0.0,"MULTIPOLYGON (((-1.783012 34.812481, -2.210754 36.607742, 0.59334 37.005627, 0.9556790000000001 35.212223, -1.783012 34.812481)), ((-0.978606 37.746613, -1.435203 37.814255, -1.331182 38.267887, -0.869406 38.199902, -0.978606 37.746613)))"
132,1455679,S1B_IW_SLC__1SDV_20200916T180125_20200916T180153_023404_02C755_581C,0.0,"MULTIPOLYGON (((-2.059623 35.973289, -2.465568 37.651749, 0.409199 38.052513, 0.749926 36.375629, -2.059623 35.973289)), ((-3.422467 36.937691, -3.866926 37.007198, -3.751201 37.464352, -3.305649 37.395023, -3.422467 36.937691)))"
133,1455679,S1B_IW_SLC__1SDV_20200916T180058_20200916T180128_023404_02C755_6670,0.0,"MULTIPOLYGON (((-1.660044 34.314232, -2.0853 36.111286, 0.726376 36.512917, 1.087142 34.717854, -1.660044 34.314232)), ((-3.422467 36.937691, -3.866926 37.007198, -3.751201 37.464352, -3.305649 37.395023, -3.422467 36.937691)))"
134,1508656,S1B_IW_SLC__1SDV_20201011T060237_20201011T060304_023761_02D276_BF95,0.0,"MULTIPOLYGON (((0.8432959999999999 33.782234, -1.920435 34.191746, -1.595785 35.813976, 1.22522 35.406372, 0.8432959999999999 33.782234)), ((-1.83815 37.330124, -1.949127 37.87207, -1.497037 37.930737, -1.39178 37.388653, -1.83815 37.330124)))"
135,1508656,S1B_IW_SLC__1SDV_20201011T060212_20201011T060239_023761_02D276_8BF8,0.0,"MULTIPOLYGON (((1.20333 35.274582, -1.61674 35.68306, -1.2889 37.305443, 1.592876 36.898621, 1.20333 35.274582)), ((-1.83815 37.330124, -1.949127 37.87207, -1.497037 37.930737, -1.39178 37.388653, -1.83815 37.330124)))"
136,1539594,S1A_IW_SLC__1SDV_20201022T061118_20201022T061145_034905_0411DD_8E21,0.0,"MULTIPOLYGON (((-1.008774 34.671867, -3.796534 35.079315, -3.469919 36.702187, -0.622459 36.296505, -1.008774 34.671867)), ((-5.70553 35.938183, -5.815885 36.396469, -5.369051 36.465813, -5.26183 36.007427, -5.70553 35.938183)))"
137,1539594,S1A_IW_SLC__1SDV_20201022T061053_20201022T061120_034905_0411DD_E752,0.0,"MULTIPOLYGON (((-0.6775369999999999 36.169334, -3.509957 36.573242, -3.180579 38.19487, -0.284227 37.792492, -0.6775369999999999 36.169334)), ((-5.70553 35.938183, -5.815885 36.396469, -5.369051 36.465813, -5.26183 36.007427, -5.70553 35.938183)))"
138,1572762,S1B_IW_SLC__1SDV_20201103T180126_20201103T180154_024104_02DD21_210A,0.0,"MULTIPOLYGON (((-2.060631 35.97308, -2.466523 37.651146, 0.408571 38.051979, 0.7492449999999999 36.375488, -2.060631 35.97308)), ((-3.432575 36.938736, -3.874985 37.007919, -3.763669 37.466064, -3.313797 37.396095, -3.432575 36.938736)))"
139,1572762,S1B_IW_SLC__1SDV_20201103T180058_20201103T180128_024104_02DD21_163A,0.0,"MULTIPOLYGON (((-1.660964 34.313923, -2.086111 36.110336, 0.72582 36.512028, 1.086486 34.717606, -1.660964 34.313923)), ((-3.432575 36.938736, -3.874985 37.007919, -3.763669 37.466064, -3.313797 37.396095, -3.432575 36.938736)))"
140,1614888,S1A_IW_SLC__1SDV_20201119T181841_20201119T181908_035321_042044_6C05,0.024745365643841385,"MULTIPOLYGON (((-6.261415 36.348392, -6.655319 37.969257, -3.793829 38.366421, -3.463401 36.74699, -6.261415 36.348392)), ((-3.422529 36.937817, -3.86394 37.006878, -3.747991 37.464119, -3.302458 37.394741, -3.422529 36.937817)))"
141,1614888,S1A_IW_SLC__1SDV_20201119T181816_20201119T181843_035321_042044_0106,0.0,"MULTIPOLYGON (((-5.92057 34.8521, -6.307133 36.474201, -3.498003 36.873863, -3.170623 35.253433, -5.92057 34.8521)), ((-3.422529 36.937817, -3.86394 37.006878, -3.747991 37.464119, -3.302458 37.394741, -3.422529 36.937817)))"
142,1614888,S1A_IW_SLC__1SDV_20201119T181751_20201119T181818_035321_042044_3A05,0.0,"MULTIPOLYGON (((-5.556813 33.360168, -5.935997 34.982849, -3.187799 35.382847, -2.863509 33.762089, -5.556813 33.360168)), ((-3.422529 36.937817, -3.86394 37.006878, -3.747991 37.464119, -3.302458 37.394741, -3.422529 36.937817)))"
143,1645191,S1A_IW_SLC__1SDV_20201209T061117_20201209T061144_035605_042A19_D924,0.0,"MULTIPOLYGON (((-1.008972 34.671501, -3.796756 35.078941, -3.470547 36.699833, -0.623133 36.294155, -1.008972 34.671501)), ((-5.69395 35.938595, -5.804476 36.397606, -5.356805 36.4673, -5.25029 36.008007, -5.69395 35.938595)))"
144,1645191,S1A_IW_SLC__1SDV_20201209T061052_20201209T061119_035605_042A19_1B9A,0.0,"MULTIPOLYGON (((-0.677933 36.16835, -3.510337 36.57225, -3.180867 38.194366, -0.284507 37.792, -0.677933 36.16835)), ((-5.69395 35.938595, -5.804476 36.397606, -5.356805 36.4673, -5.25029 36.008007, -5.69395 35.938595)))"
145,1659842,S1B_IW_SLC__1SDV_20201221T180124_20201221T180152_024804_02F372_A08E,0.0,"MULTIPOLYGON (((-2.0612 35.973465, -2.467091 37.651272, 0.408084 38.05217, 0.74876 36.375935, -2.0612 35.973465)), ((-3.43043 36.939949, -3.868128 37.00811, -3.752373 37.465527, -3.30589 37.396336, -3.43043 36.939949)))"
